"Event.ID" "Gene" "dPSI" "Pdiff"
"HsaEX0057640" "SFRS11" -0.159903090431167 0.996
"HsaEX0048420" "PLEKHM2" -0.175265493394923 0.86025
"HsaEX0047235" "PHTF1" 0.126795603381516 0.69075
"HsaEX0047236" "PHTF1" -0.0272738840732343 0.76325
"HsaEX0037700" "MAP7D1" -0.0176597003280251 0.6415
"HsaEX0058400" "SIPA1L2" -0.199939090997736 0.857
"HsaEX0068590" "UAP1" -0.0715396782561528 0.63875
"HsaEX0017678" "CTBS" -0.0326745109241273 0.578
"HsaEX0027167" "GBP3" -0.164053485396609 0.84475
"HsaEX0013872" "CD46" -0.224113958616803 0.997
"HsaEX0050350" "PRPF3" -0.0373691360700379 0.798
"HsaEX0003462" "AKR1A1" -0.388062403505168 0.973
"HsaEX0043957" "NSUN4" -0.189782557234762 0.92475
"HsaEX0044962" "OSBPL9" -0.109357659718327 0.75175
"HsaEX0023247" "ESYT2" 0.00278048829740028 0.527
"HsaEX0031048" "IFT46" -0.073959657894298 0.899
"HsaEX0004319" "ANKRD13C" -0.186465093151742 0.7205
"HsaEX0068905" "UBN1" -0.44270385976164 0.97775
"HsaEX0018254" "CYP20A1" -0.217441363123438 0.772
"HsaEX0065048" "TJP2" 0.00200922221673328 0.50225
"HsaEX0054254" "ROD1" -0.325259303104447 0.9295
"HsaEX0049708" "PPP2R4" -0.0375547539108691 0.81125
"HsaEX0027597" "GLE1" -0.105390706823376 0.64075
"HsaEX0037808" "MAPKAP1" -0.414786336686608 1
"HsaEX0072013" "YLPM1" -0.130948156178075 0.82825
"HsaEX0068106" "TTLL5" -0.218918976714949 0.764
"HsaEX0000557" "ABCD4" -0.468416019373194 0.97825
"HsaEX0018058" "CUTC" -0.0188936383467757 0.51225
"HsaEX0064293" "TCTN3" -0.0514454630417717 0.77275
"HsaEX0027727" "GLT8D2" -0.215030365368457 0.87375
"HsaEX0005018" "APAF1" -0.385812571800213 0.9845
"HsaEX0049754" "PPP3CC" 0.00898625842322223 0.55575
"HsaEX0007492" "B4GALT4" -0.0953913898309066 0.91675
"HsaEX0072342" "ZCCHC17" -0.159459065211259 0.73525
"HsaEX0074107" "ZNF639" -0.0726599997655002 0.602
"HsaEX0035757" "LIAS" -0.628121927658927 0.83625
"HsaEX0048967" "POLK" 0.0260829074468805 0.60725
"HsaEX0040531" "MTIF3" 0.210967260617306 0.81975
"HsaEX0004725" "ANXA11" -0.198716652684247 0.99975
"HsaEX0034871" "KLHL7" -0.00053936025020929 0.5045
"HsaEX0018592" "DCAF10" 0.030048250991795 0.52625
"HsaEX0018594" "DCAF10" -0.466026873263664 0.974
"HsaEX0027493" "GIPC1" -0.0156953579252294 0.65825
"HsaEX0039817" "MORF4L2" -0.198202035336265 1
"HsaEX0002072" "ACSL3" -0.214542081666643 0.99425
"HsaEX0057686" "SFRS6" -0.0447613729247978 0.93175
"HsaEX0005357" "ARFGEF2" -0.0364241640916896 0.5595
"HsaEX0067005" "TRERF1" -0.1684412647354 0.7855
"HsaEX0043655" "NQO2" -0.399371825339927 0.99475
"HsaEX0039765" "MOCS1" -0.248973866793314 0.84125
"HsaEX0059403" "SLC35B3" -0.353414748164084 0.875
"HsaEX0027386" "GGA3" -0.271163020749576 0.9185
"HsaEX0052560" "RBCK1" 0.0025165777267725 0.5965
"HsaEX0033342" "KDM5C" -0.0399781866717549 0.91125
"HsaEX0052721" "RBM42" -0.1582962592825 0.95325
"HsaEX0006287" "ASL" 0.0150070949965477 0.56025
"HsaEX0006292" "ASL" -0.278612972290027 0.8335
"HsaEX0003232" "AHDC1" -0.00100476535320959 0.5185
"HsaEX0073549" "ZNF384" -0.144291506094134 0.81
"HsaEX0009383" "C14orf135" -0.293150955850742 0.98025
"HsaEX0035087" "KTN1" -0.172102896154936 0.95325
"HsaEX0058366" "SIN3B" 0.000669350931321944 0.52175
"HsaEX0033291" "KDM4B" -0.110986453208808 0.72575
"HsaEX0009144" "C12orf26" 0.114713731070094 0.66375
"HsaEX0066198" "TNFRSF19" -0.0666184199873505 0.89425
"HsaEX0062814" "STYXL1" -0.0321289495973102 0.63875
"HsaEX0039887" "MPDU1" -0.350974318486805 1
"HsaEX0011542" "C8orf41" -0.0839100429743642 0.781
"HsaEX0067406" "TRPM4" -0.348438504561022 0.95
"HsaEX0045280" "PAK4" -0.0893739129734548 0.72125
"HsaEX0073461" "ZNF337" 0.012164958761178 0.531
"HsaEX0037524" "MAP3K10" 0.0182527737826637 0.56025
"HsaEX0059430" "SLC35D2" -0.107356148959437 0.6425
"HsaEX0012383" "CAPN7" -0.0836273517048668 0.80575
"HsaEX0001940" "ACLY" -0.318971753944158 0.99975
"HsaEX0004219" "ANKHD1" 0.168890106469539 0.73825
"HsaEX0052314" "RARA" -0.0936411193713658 0.71475
"HsaEX0015028" "CHD1L" -0.535031189210389 0.9885
"HsaEX0050087" "PRKAB2" -0.415451940771516 0.9035
"HsaEX0063778" "TBC1D14" -0.100966683572055 0.93875
"HsaEX0057670" "SFRS18" -0.0866448300478525 0.64325
"HsaEX0019903" "DLG4" -0.163538869912977 0.812
"HsaEX0050301" "PRMT7" -0.125331890055815 0.8065
"HsaEX0051075" "PTPRA" -0.245398810598248 0.8305
"HsaEX0051079" "PTPRA" -0.0499298842285234 0.6945
"HsaEX0005606" "ARHGEF11" -0.335954347411687 0.97975
"HsaEX0005610" "ARHGEF11" -0.199168146951638 0.70825
"HsaEX0041714" "NASP" -0.0474789826776483 0.55
"HsaEX0021066" "DSTYK" -0.239087140212255 0.70675
"HsaEX0006835" "ATP13A3" -0.12974572265357 0.90175
"HsaEX0006013" "ARNTL" -0.141441929520135 0.87775
"HsaEX0044216" "NUMB" 0.00771592068218703 0.537
"HsaEX0044220" "NUMB" -0.344131693284905 0.906
"HsaEX0049396" "PPHLN1" 0.102844938204264 0.746
"HsaEX0049400" "PPHLN1" 0.0672026864216468 0.65625
"HsaEX0034363" "KIDINS220" -0.0028573309084331 0.56275
"HsaEX0041749" "NAV1" 0.0270430497173043 0.67275
"HsaEX0009901" "C18orf45" 0.0445301363312331 0.51575
"HsaEX0061482" "SPOCD1" -0.186341320885123 0.82575
"HsaEX0021085" "DTNA" 0.00281794253791922 0.517
"HsaEX0066721" "TPP2" -0.0285045983696247 0.6275
"HsaEX0064086" "TBX3" -0.130261708634838 0.9165
"HsaEX0045085" "P2RX4" -0.0724321877594563 0.644
"HsaEX0060805" "SNX14" -0.717289642714144 1
"HsaEX0047040" "PHF21A" -0.0777413814824046 0.69775
"HsaEX0039187" "MICAL1" 0.365449781458001 1
"HsaEX0069610" "USP15" -0.194819959441041 0.81225
"HsaEX0045997" "PCNXL2" -0.0514422960897845 0.6155
"HsaEX0010297" "C1orf57" -0.148769445801207 0.7615
"HsaEX0025938" "FLNB" 0.0108258199811117 0.68675
"HsaEX0044440" "NUPL2" -0.142903703987543 0.8295
"HsaEX0041376" "MYST2" -0.0579551626036213 0.683
"HsaEX0060509" "SMPD4" -0.00950971474903839 0.5385
"HsaEX0062042" "ST6GALNAC4" -0.100297480847807 0.70625
"HsaEX0059308" "SLC2A8" -0.0316239981295535 0.5555
"HsaEX0014331" "CDK5RAP2" -0.0549140830855129 0.63825
"HsaEX0011638" "C9orf156" -0.00286545667038111 0.52425
"HsaEX0019205" "DENND4C" -0.119726258257725 0.694
"HsaEX0011232" "C6orf134" -0.601410319771739 0.99975
"HsaEX0006044" "ARRB1" -0.0917505385408479 0.736
"HsaEX0013529" "CCDC90B" -0.413094686597498 0.93
"HsaEX0034539" "KIF23" -0.248705196305212 0.67875
"HsaEX0029275" "HAUS2" -0.178542026620393 0.93325
"HsaEX0045621" "PARP6" -0.539639712548949 0.951
"HsaEX0045622" "PARP6" 0.00107261725229911 0.52525
"HsaEX0045486" "PAQR5" -0.208444047433402 0.69175
"HsaEX0003888" "ALS2CR8" 0.0151988036092983 0.53125
"HsaEX0024946" "FASTKD1" -0.241533857889366 0.731
"HsaEX0000651" "ABI2" 5.23256756117182e-05 0.50025
"HsaEX0001063" "AC012100.1" -0.224510464113846 0.92275
"HsaEX0004861" "AP1AR" -0.0506898543249026 0.6835
"HsaEX0030287" "HNRNPD" -0.14716330536046 0.837
"HsaEX0052235" "RAP1GDS1" 0.108369985122583 0.83575
"HsaEX0069561" "USO1" 0.0284733566992025 0.713
"HsaEX0056909" "SEC24B" 0.165092353045268 0.98675
"HsaEX0046666" "PEX5" -0.312776511987029 0.99075
"HsaEX0039621" "MMAB" -0.0628863241164709 0.61275
"HsaEX0027517" "GIT2" -0.0838643173047392 0.7815
"HsaEX0063653" "TARBP2" -0.00200036645012924 0.505
"HsaEX0002219" "ACVRL1" -0.495099909769339 0.9285
"HsaEX0035447" "LASS5" -0.0703288845144958 0.868
"HsaEX0026948" "GALNT6" -0.0049735897668432 0.50775
"HsaEX0038119" "MBNL2" -0.103531912040563 0.85475
"HsaEX0059565" "SLC38A6" -0.0294977624759238 0.64075
"HsaEX0059575" "SLC38A6" -0.308277948319054 0.99275
"HsaEX0064153" "TCF12" -0.00142476006391369 0.50775
"HsaEX0008284" "BNIP2" -0.0230713812716982 0.753
"HsaEX0023266" "ETFA" -0.115186835080319 0.939
"HsaEX0066685" "TPM1" -0.00384321874423585 0.6325
"HsaEX0069711" "USP3" -0.0210713083032141 0.601
"HsaEX0048646" "PML" -0.404123039559072 0.985
"HsaEX0035907" "LINS1" 0.409046686160537 0.91
"HsaEX0027758" "GLYR1" -0.0560237114211113 0.89075
"HsaEX0048653" "PMM2" -0.308858441909925 0.9945
"HsaEX0005421" "ARHGAP17" -0.264070554388996 0.99875
"HsaEX0005425" "ARHGAP17" -0.0768951454715837 0.634
"HsaEX0034643" "KIFC3" -0.367344959517259 0.91075
"HsaEX0026881" "GALNS" -0.120386458621772 0.9095
"HsaEX0035062" "KSR1" -0.0473960651956584 0.62125
"HsaEX0050411" "PRPSAP2" -0.389036863711933 0.996
"HsaEX0026722" "G6PC3" -0.142139022639063 0.88875
"HsaEX0061804" "SS18" 0.0913848153516485 0.84075
"HsaEX0009917" "C18orf8" -0.253220473383592 0.8785
"HsaEX0067175" "TRIM65" -0.226324895535321 0.83475
"HsaEX0038071" "MBD1" -0.00497046637802789 0.506
"HsaEX0038073" "MBD1" -0.213671959876167 0.96775
"HsaEX0044012" "NT5C3L" 0.0890705640964138 0.9685
"HsaEX0049919" "PRDM15" -0.512167440414913 0.957
"HsaEX0040463" "MTF2" 0.0949066551257298 0.577
"HsaEX0047303" "PI4KB" -0.17558355479582 0.99325
"HsaEX0022522" "ENSA" 0.0192997670924425 0.55525
"HsaEX0010283" "C1orf43" -0.0689814537976714 0.94875
"HsaEX0010285" "C1orf43" -0.693467324446034 1
"HsaEX0029094" "GUK1" -0.167326571014526 0.70425
"HsaEX0048275" "PLEKHA6" 0.000718546341224055 0.503
"HsaEX0066745" "TPRKB" -0.0857884493344962 0.8855
"HsaEX0002966" "AFF3" 0.0661058755021276 0.60225
"HsaEX0029109" "GULP1" -0.0788249070472114 0.72025
"HsaEX0010894" "C3orf31" -0.0801155277518435 0.71975
"HsaEX0070334" "VGLL4" 0.149408321069485 0.776
"HsaEX0017812" "CTDSPL" -0.0498346332027527 0.60025
"HsaEX0059050" "SLC25A26" 0.0173811617933065 0.5345
"HsaEX0044574" "OCIAD2" -0.177816638306742 0.82675
"HsaEX0034876" "KLHL8" -0.00803998510869985 0.5495
"HsaEX0045322" "PAM" 0.0192220166976049 0.5735
"HsaEX0041967" "NCAPG2" 0.0331249941302622 0.60425
"HsaEX0013188" "CCDC25" -0.563542362560584 0.99975
"HsaEX0040430" "MTDH" -0.0327993739879742 0.78225
"HsaEX0069233" "UHRF2" 0.113934640295159 0.6055
"HsaEX0069235" "UHRF2" -0.0319223592347544 0.6665
"HsaEX0007323" "AUH" -0.55039286424166 0.9845
"HsaEX0007324" "AUH" 0.00230215004087511 0.531
"HsaEX0028231" "GPR107" -0.141608972067738 0.944
"HsaEX0024276" "FAM188A" -0.295111330855773 0.97375
"HsaEX0055840" "RSU1" 0.0105862957900467 0.58175
"HsaEX0045505" "PARD3" -0.106260853930257 0.72775
"HsaEX0045506" "PARD3" -0.230177575894648 0.889
"HsaEX0045508" "PARD3" -0.412262041265968 0.9475
"HsaEX0012233" "CAMK2G" -0.200548740421876 0.935
"HsaEX0064191" "TCF7L2" -0.182062667181158 0.8265
"HsaEX0073193" "ZNF215" -0.0970300429418058 0.67725
"HsaEX0045332" "PAMR1" -0.104489795352086 0.89075
"HsaEX0065756" "TMEM25" -0.21337804084162 0.9645
"HsaEX0067439" "TRPT1" -0.213885693740113 0.68925
"HsaEX0065303" "TMCO3" -0.203188653390297 0.971
"HsaEX0040581" "MTMR12" -0.106880552344191 0.8245
"HsaEX0051256" "PTS" -0.434495032390171 1
"HsaEX0053637" "RILPL2" -0.287692319461762 0.91825
"HsaEX0009127" "C12orf23" -0.532231949411448 1
"HsaEX0037269" "MAGI1" 0.175930889896968 0.86625
"HsaEX0001753" "ACAD8" -0.134960629918832 0.57125
"HsaEX0070740" "VTI1A" 0.00511827512838967 0.51475
"HsaEX0034656" "KIN" -0.109372621544336 0.7635
"HsaEX0006179" "ASAP2" -0.179626172144755 0.6865
"HsaEX0057375" "SERP2" -0.000939016048714603 0.516
"HsaEX0064947" "TIAL1" -0.267324788841813 0.84
"HsaEX0064948" "TIAL1" -0.0351109616667049 0.59875
"HsaEX0046393" "PDK1" -0.200911815578891 0.821
"HsaEX0038114" "MBNL1" -0.136247100843334 0.89125
"HsaEX0011115" "C5orf33" 0.0704700789977033 0.642
"HsaEX0048471" "PLOD2" -0.0822324985632483 0.952
"HsaEX0068445" "TXNDC11" -0.351366948656704 0.88625
"HsaEX0012629" "CAST" -0.224085964231262 0.99775
"HsaEX0012631" "CAST" -0.160196271450396 0.97725
"HsaEX0006159" "ASAP1" -0.0655887830871713 0.6635
"HsaEX0006164" "ASAP1" -0.0273585605482346 0.67225
"HsaEX0015886" "CMTM7" -0.0561780189714975 0.6915
"HsaEX0072548" "ZDHHC7" 0.089601447094957 0.83875
"HsaEX0067262" "TRIP12" -0.208977596437968 0.9465
"HsaEX0057645" "SFRS12" 0.0507383947355063 0.60025
"HsaEX0040317" "MSI2" -0.172983452443506 0.6965
"HsaEX0066242" "TNIK" -0.471125712586322 0.97075
"HsaEX0040006" "MPPE1" -0.505246330667544 0.892
"HsaEX0045014" "OTUD6B" -0.0305760367503128 0.66475
"HsaEX0039699" "MMS19" -0.462006179187317 0.98275
"HsaEX0011012" "C4orf23" 0.00569148459262925 0.5435
"HsaEX0072308" "ZCCHC10" -0.35577785173506 0.95075
"HsaEX0020923" "DPY19L4" -0.00663019769515427 0.52
"HsaEX0011530" "C8orf38" -0.0751780916282163 0.675
"HsaEX0056007" "RWDD2B" -0.308583682692502 0.9835
"HsaEX0022017" "EIF4A2" -0.188768928995456 0.99475
"HsaEX0036475" "LRP8" -0.0103778526469942 0.50225
"HsaEX0026590" "FUK" -0.249525535830137 0.84325
"HsaEX0021015" "DSCR3" -0.486061179015953 1
"HsaEX0059526" "SLC38A10" -0.0281614412055971 0.67625
"HsaEX0074058" "ZNF618" -0.522695223720879 0.947
"HsaEX0074060" "ZNF618" -0.349281213641629 0.7185
"HsaEX0074061" "ZNF618" 0.15178708467143 0.808
"HsaEX0023589" "EYA3" -0.18518279424336 0.7915
"HsaEX0072249" "ZC3H18" -0.0959819844274747 0.93725
"HsaEX0008974" "C11orf30" -0.615849347659674 0.89225
"HsaEX0008976" "C11orf30" -0.253563927570357 0.6495
"HsaEX0003729" "ALG8" -0.0221176461244485 0.604
"HsaEX0055971" "RUNX1" -0.197853627337757 0.88975
"HsaEX0053361" "RGS12" -0.258351841166495 0.86125
"HsaEX0010359" "C1orf91" -0.00483859701077027 0.57475
"HsaEX0011718" "C9orf7" -0.293228929015397 0.93925
"HsaEX0019064" "DEDD2" -0.298748946180602 0.82625
"HsaEX0010327" "C1orf77" -0.00672809714240619 0.5585
"HsaEX0003924" "AMDHD2" -0.0296307995979576 0.5625
"HsaEX0042624" "NEXN" -0.405763902576231 0.98575
"HsaEX0007420" "B3GALNT2" -0.275786349087291 0.801
"HsaEX0010737" "C2orf60" -0.187348955408942 0.87375
"HsaEX0007770" "BBS5" -0.61331269250232 0.93575
"HsaEX0045177" "PACRGL" -0.264932921057006 0.7835
"HsaEX0018609" "DCAF16" -0.281316732290294 0.883
"HsaEX0040178" "MRPS18C" -0.657330873858612 0.9985
"HsaEX0014944" "CGGBP1" -0.0947736140437432 0.97325
"HsaEX0016637" "COL6A3" 0.027375517121881 0.83925
"HsaEX0010947" "C3orf64" -0.359523965529208 0.816
"HsaEX0065635" "TMEM183A" 0.188887241884464 0.67575
"HsaEX0062521" "STK36" -0.0659042442386089 0.7775
"HsaEX0062525" "STK36" -0.0179868457468237 0.5625
"HsaEX0064713" "TGFBR2" -0.0439079037003988 0.62525
"HsaEX0010846" "C3orf17" -0.0875251669683772 0.71125
"HsaEX0050971" "PTPN13" -0.169930750689106 0.72175
"HsaEX0050973" "PTPN13" -0.035604306135871 0.51825
"HsaEX0055530" "RPP14" 0.0315171670897161 0.63375
"HsaEX0000634" "ABHD6" -0.221507364820237 0.609
"HsaEX0005074" "APBB2" -0.113584717348697 0.8605
"HsaEX0031370" "IL17RC" -0.0367752442662526 0.5885
"HsaEX0072529" "ZDHHC3" -0.127209108896947 0.784
"HsaEX0065804" "TMEM41A" -0.553147079507694 0.99975
"HsaEX0030994" "IFT122" 0.0142175712601718 0.521
"HsaEX0053203" "RFT1" -0.00713644083503173 0.54725
"HsaEX0047487" "PIGX" -0.016528919900459 0.6125
"HsaEX0042869" "NHEDC2" -0.448540379336321 0.9125
"HsaEX0048569" "PLXNB1" 0.095178526696013 0.851
"HsaEX0005111" "APEH" -0.112160573910661 0.67725
"HsaEX0039771" "MON1A" 0.000386459717408583 0.504
"HsaEX0005367" "ARFIP1" -0.261745781642571 0.775
"HsaEX0062279" "STARD4" -0.373477840171991 0.9125
"HsaEX0012915" "CCDC112" -0.398319757338812 0.85125
"HsaEX0045405" "PAPD4" -0.14964408551586 0.94425
"HsaEX0027344" "GFM2" -0.0232131434152558 0.67725
"HsaEX0053027" "RELL2" -0.442714018814351 0.955
"HsaEX0027020" "GAPVD1" -0.000645831452303892 0.51
"HsaEX0011747" "C9orf89" -0.0124205993877784 0.57375
"HsaEX0038820" "MELK" -0.0836913256510354 0.708
"HsaEX0005409" "ARHGAP12" -0.0246163731381572 0.58475
"HsaEX0017384" "CRYL1" -0.505456397444515 0.991
"HsaEX0068026" "TTC8" -0.311045667523485 0.9935
"HsaEX0008926" "C10orf84" 0.000217379480962232 0.5005
"HsaEX0005713" "ARHGEF40" -0.100444954512608 0.734
"HsaEX0008779" "C10orf118" -0.0264669526536077 0.56575
"HsaEX0028483" "GPT2" -0.00141630146179788 0.527
"HsaEX0026434" "FRS2" -0.0333331921789213 0.615
"HsaEX0062759" "STXBP4" 0.00255519714171223 0.5205
"HsaEX0007131" "ATP9B" -0.00619779974496781 0.56325
"HsaEX0007140" "ATP9B" -0.281627619522485 0.74375
"HsaEX0008952" "C11orf17" -0.0918254886606633 0.80675
"HsaEX0014648" "CENPV" -0.433059962312795 0.90075
"HsaEX0024694" "FAM96A" -0.525018951262481 0.99875
"HsaEX0045677" "PATL1" -0.067540266423404 0.99075
"HsaEX0027951" "GOLGA2" -0.00813581779492367 0.54525
"HsaEX0062409" "STIM1" -0.0541849441639469 0.60825
"HsaEX0067187" "TRIM68" -0.117806968966811 0.60525
"HsaEX0004280" "ANKRD11" -0.0796228702282025 0.94475
"HsaEX0039490" "MLL2" 0.0289146956946113 0.54675
"HsaEX0066962" "TRAPPC9" -0.109204131932134 0.6895
"HsaEX0073073" "ZNF146" -0.470101847295313 0.93125
"HsaEX0073215" "ZNF232" -0.0600980034236974 0.65275
"HsaEX0061789" "SRRM2" 0.0495209349324864 0.6775
"HsaEX0009094" "C11orf84" 0.156111387566278 0.7135
"HsaEX0010659" "C2CD3" -0.208239636274289 0.80425
"HsaEX0036935" "LTBP3" -0.093704687848623 0.82475
"HsaEX0057494" "SETD5" -0.0429062471244774 0.73675
"HsaEX0052808" "RBPJ" -0.0702991854982007 0.773
"HsaEX0027751" "GLYCTK" -0.0518928321506265 0.65875
"HsaEX0006625" "ATG4B" -0.247866878160317 0.919
"HsaEX0066128" "TMUB2" 0.0538405381143718 0.667
"HsaEX0031536" "IL7R" -0.230629325273797 0.9595
"HsaEX0047864" "PKIG" 0.0542558130198018 0.61675
"HsaEX0064284" "TCTN2" -0.113108309134072 0.68025
"HsaEX0064288" "TCTN2" -0.0147985997691807 0.60175
"HsaEX0067676" "TSPAN5" -0.20924282397629 0.99975
"HsaEX0065517" "TMEM150A" -0.345937111837161 0.936
"HsaEX0036563" "LRRC28" -0.015514407691837 0.558
"HsaEX0050855" "PTK2" 0.00398054126580642 0.56475
"HsaEX0050856" "PTK2" 0.00183908117909255 0.549
"HsaEX0050868" "PTK2" -0.209709495883818 0.85875
"HsaEX0072576" "ZEB2" -0.293863003015986 0.99625
"HsaEX0029978" "HINT1" -0.000810541576525034 0.52225
"HsaEX0005138" "APLF" -0.00576245923239616 0.54575
"HsaEX0029113" "GUSB" -0.0139243923137931 0.59975
"HsaEX0029116" "GUSB" 0.00590210779921296 0.516
"HsaEX0052378" "RASA4B" -0.01292107500624 0.568
"HsaEX0033527" "KIAA0232" -0.0203901968130848 0.64325
"HsaEX0073090" "ZNF160" 0.0209453863048621 0.5005
"HsaEX0073093" "ZNF160" -0.0203709803340662 0.5755
"HsaEX0042606" "NETO2" -0.34767071162206 0.83625
"HsaEX0023273" "ETFDH" 0.00673168198551315 0.56475
"HsaEX0073995" "ZNF584" -0.021167291706763 0.5295
"HsaEX0015793" "CLSTN1" -0.288866011205053 0.86475
"HsaEX0012299" "CAMTA1" 0.0194738894110177 0.58475
"HsaEX0069630" "USP19" -0.426945314463114 0.9295
"HsaEX0021916" "EIF2AK3" -0.0206342151038176 0.57275
"HsaEX0025711" "FGGY" -0.102169383098093 0.599
"HsaEX0044509" "OBFC2A" -0.499344593887967 1
"HsaEX0015049" "CHD2" -0.114326112271436 0.925
"HsaEX0028003" "GOLIM4" -0.00791638352794954 0.599
"HsaEX0047406" "PIGG" 0.0189956757576351 0.58375
"HsaEX0004095" "ANGEL2" -0.482289222982538 0.9835
"HsaEX0030476" "HRAS" 0.0197567725723857 0.862
"HsaEX0014691" "CEP135" -0.00730793893288806 0.5145
"HsaEX0057561" "SEZ6L2" -0.233157451470956 0.79225
"HsaEX0025383" "FBXW8" -0.357189357710359 0.8665
"HsaEX0045539" "PARL" -0.514097722479073 1
"HsaEX0045820" "PCCA" 0.0676520760666088 0.667
"HsaEX0049677" "PPP2R2D" 0.137194636155054 0.76875
"HsaEX0051725" "RAB6A" -0.0868239504270308 0.77975
"HsaEX0011402" "C7orf10" 0.0616972177082264 0.60875
"HsaEX0055640" "RPS6KB2" 0.0265823141413428 0.62525
"HsaEX0065778" "TMEM39A" -0.0543302277263261 0.80125
"HsaEX0036209" "LPCAT4" -0.326277128392537 0.93825
"HsaEX0002056" "ACSF3" -0.017468998367977 0.545
"HsaEX0031350" "IL17RA" 0.0038271342231665 0.52525
"HsaEX0003194" "AGTRAP" -0.0474462114454817 0.576
"HsaEX0051343" "PVRL3" -0.0692344633151567 0.86375
"HsaEX0001230" "AC027667.1" -0.598162170987789 0.74775
"HsaEX0009537" "C15orf17" -0.0656883337828031 0.737
"HsaEX0010872" "C3orf23" 0.0252667053384608 0.5735
"HsaEX0051264" "PUF60" -0.0426240710663761 0.716
"HsaEX0059474" "SLC36A4" -0.0339504730140657 0.6015
"HsaEX0056638" "SCRIB" -0.00225943255886906 0.5415
"HsaEX0021875" "EHMT1" -0.35718022644463 0.99625
"HsaEX0009733" "C17orf101" 0.142059803322409 0.791
"HsaEX0066362" "TNRC18" 0.063711430032256 0.5315
"HsaEX0014821" "CEP63" -0.0619147865060137 0.592
"HsaEX0040390" "MTA1" -0.525601094449918 0.99525
"HsaEX0051418" "PYCR1" -0.179625318636868 0.999
"HsaEX0004926" "AP2A2" -0.011611710273621 0.59625
"HsaEX0022600" "EP400" 0.0122532448351608 0.5465
"HsaEX0019367" "DGCR6" 0.00125303274957618 0.583
"HsaEX0006698" "ATL3" -0.000472376452361312 0.5065
"HsaEX0030580" "HSF1" -0.0877894268856431 0.9155
"HsaEX0043713" "NR2F2" 0.116711483540779 0.91375
"HsaEX0047452" "PIGP" -0.0964417203692663 0.5965
"HsaEX0036345" "LRCH3" -0.186684716765318 0.83725
"HsaEX0066559" "TOR3A" -0.134482477933586 0.777
"HsaEX0005276" "ARAP1" -0.0484228823436935 0.69175
"HsaEX0072478" "ZDHHC17" -0.173759460670324 0.95525
"HsaEX0048687" "PMS2CL" -0.048710685582539 0.73675
"HsaEX0048689" "PMS2CL" -0.466302244176828 0.871
"HsaEX0048500" "PLSCR1" -0.109574118226721 0.98925
"HsaEX0057652" "SFRS13A" 0.0391254538734227 0.5765
"HsaEX0065412" "TMEM120A" -0.060332188004 0.874
"HsaEX0035527" "LCOR" 0.0566338557815479 0.5875
"HsaEX0073057" "ZNF140" -0.466323629201639 0.77125
"HsaEX0010533" "C20orf96" -0.0334845883029129 0.63475
"HsaEX0042132" "NCOR2" -0.138514123890093 0.92725
"HsaEX0042136" "NCOR2" -0.173363988118553 0.87075
"HsaEX0041053" "MYO18A" -0.0044184919664837 0.65
"HsaEX0016502" "COL27A1" -0.459547826578559 0.966
"HsaEX0063051" "SVIL" 0.0788030585359996 0.9055
"HsaEX0063056" "SVIL" -7.65965482327907e-06 0.50675
"HsaEX0030704" "HTT" -0.144890809637571 0.845
"HsaEX0016599" "COL4A6" 0.0927772218896388 0.68175
"HsaEX0022558" "ENTPD6" -0.078812973820504 0.66225
"HsaEX0014087" "CDC42SE1" -0.175316456867356 0.9895
"HsaEX0023786" "FAM114A1" -0.0851663567397835 0.68975
"HsaEX0074242" "ZNF71" 0.0072418896820637 0.5055
"HsaEX0043312" "NOL8" 0.389278243149488 0.937
"HsaEX0064627" "TFDP1" -0.0506025602398368 0.836
"HsaEX0065395" "TMEM116" -0.0515601927746098 0.593
"HsaEX0006336" "ASPH" -0.065033217687593 0.91925
"HsaEX0006338" "ASPH" -0.348702916896846 1
"HsaEX0065114" "TLK1" -0.00505543278175073 0.58925
"HsaEX0007704" "BAZ1A" 0.0948766676400012 0.7145
"HsaEX0024243" "FAM179B" -0.0723045379207669 0.711
"HsaEX0026226" "FOXJ3" -0.142204497655952 0.84775
"HsaEX0060393" "SMC5" -0.17217529575025 0.8455
"HsaEX0031649" "INF2" -0.0565818350719108 0.83725
"HsaEX0021884" "EHMT2" -0.304141231721591 0.93925
"HsaEX0011350" "C6orf48" -0.0949677761198572 0.9415
"HsaEX0007684" "BAT3" -0.0273843672346323 0.66775
"HsaEX0018855" "DDR1" -0.252373947493949 0.99975
"HsaEX0003484" "AKT1S1" 0.14289219722152 0.63975
"HsaEX0026760" "GABBR1" -0.0209769065673535 0.6625
"HsaEX0052141" "RANBP17" -0.0149540296197695 0.568
"HsaEX0007259" "ATXN2" 0.005461192265662 0.53925
"HsaEX0007260" "ATXN2" -0.0936856800488846 0.7825
"HsaEX0007263" "ATXN2" -0.175122039875656 0.794
"HsaEX0007267" "ATXN2" -0.0918146771652244 0.642
"HsaEX0064279" "TCTN1" -0.231338974919666 0.97625
"HsaEX0009277" "C12orf73" -0.0976855274182743 0.61325
"HsaEX0025674" "FGFR1OP" -0.00994617666882064 0.5365
"HsaEX0035492" "LCAT" -0.0432775620538798 0.58225
"HsaEX0073034" "ZNF134" 0.0361182991773978 0.57725
